# kappa_CO Color Extended Emission_line_flux
-1.421377566608061693e+00 -6.965341223709109464e-01 -2.243127769212317768e-01 1.151349607926741014e-02
-9.703620339398258965e-01 -2.660303306819968294e-01 -1.167782153592021241e-02 9.702016040232601043e-03
6.028311378189625813e-01 1.825330361668639378e+00 -2.076958330390667185e-01 2.404561718422132746e-02
-1.298825938223447662e-01 9.013811098932554833e-01 3.005023354161424076e-01 2.029733985361349344e-02
-6.122713176830622828e-02 1.832188628931678220e+00 -2.531152150442763649e-01 2.237554698115848742e-02
-1.610451397967443299e+00 -1.035670194655062160e+00 2.633950081647651320e-01 1.270388339748600159e-02
-1.764530469565959436e-01 1.215407253297945855e+00 -2.058459917313199272e-01 1.070595850326883612e-02
-1.018864485622729132e+00 8.031461853503820691e-01 -2.023216184395544293e-01 8.938939080863229220e-03
-1.440873503244528342e+00 -1.366039639993614774e-01 -2.081215898373255935e-01 1.014178343871903649e-02
-1.826202765605405842e-01 1.860701252833148800e+00 -2.084954876969021820e-01 1.944699563134683756e-02
-6.636163474821524799e-01 -5.772861498589721974e-01 -7.834617908451085855e-02 7.414807594114729457e-03
7.523742364721439646e-01 2.126369738657802877e+00 -2.362141642025517296e-01 8.636539250820486277e-03
-2.742917846525364522e-01 -1.043479850531668474e+00 -1.629697067259237853e-01 7.344385487128052455e-03
1.406857172098719522e+00 1.572818317445609404e+00 -2.550101556058262942e-01 1.375179144017673813e-02
-1.006297909386999700e+00 -1.969685179177202539e+00 -1.817062740638334950e-01 8.205274307044692003e-03
-9.844952885671787168e-02 9.688663411222855348e-01 -1.601555990438998656e-01 8.058332481547145557e-03
8.795639117043456412e-02 -1.325649524875775143e+00 4.853201128307826351e-01 8.139099568724713490e-03
-9.874167387784836825e-01 5.309746086190227921e-01 -1.175589017808449793e-01 8.450592674742865573e-03
1.614615139752365813e+00 -2.392785361252125487e-02 -2.567675167237015166e-01 1.700982051625110972e-02
1.337824769058788998e+00 -5.818394629899233950e-01 -2.314936487017009992e-01 -9.715629654071727267e-03
-1.077068599466140864e+00 -8.578488882488977119e-01 -1.704968503637364630e-01 -1.766721643904187872e-02
-4.061427439522310306e-02 2.234189657562964726e+00 -2.281967224103290670e-01 1.409010214321272658e-02
-5.593619605410388856e-02 1.856603670165622777e+00 2.031757408718615210e-02 -5.531477480098201394e-02
-4.770635647908608168e-01 -5.229507839988422058e-01 -4.378728961649398094e-02 1.047390700603446564e-02
2.942040353768386393e-02 1.025937078242388889e+00 -1.777233347329453539e-01 3.445849135048892342e-02
-1.271465041005618968e+00 -8.786767562563987388e-01 -2.163397683376154790e-01 8.821622333774635852e-03
-1.732104855264568144e+00 -4.078161125417172905e-01 -1.906651906259760054e-01 8.927503781548168024e-03
7.334770699870260535e-02 8.779448039642367974e-01 -1.833829861668949956e-01 4.951957183757475268e-03
1.521129974440202481e+00 8.392052296818306445e-01 -1.349332405797058210e-01 8.576405569506584739e-03
-6.808496076513912421e-01 5.547796645272009552e-01 -2.230064008052876426e-02 4.178636253626537289e-02
1.664642212411320710e+00 7.073645136753751173e-01 -1.599648287890041432e-01 1.340118077791861359e-02
1.285656243667200771e+00 1.337255998847709515e+00 8.530899478094507993e-01 1.676917032099763116e-01
9.618664173399501527e-01 1.080461168505773673e+00 -2.543996780168762406e-01 1.627818536614515643e-02
-2.973677311606192641e-01 -1.200865233316779745e+00 -1.766431442170184052e-01 8.810293898315436217e-03
-2.800244445166363838e-01 -6.809588487445170646e-01 -1.875751647613904671e-01 1.613295702668391535e-02
-7.283018979511758362e-01 5.447980752554253403e-01 -1.615963017856986428e-01 1.161091562738399835e-02
8.813241577636058421e-01 4.409874227299252492e-01 -2.332186833719547825e-01 2.519838253423163470e-03
1.716121631248148205e+00 4.165023822274521725e-01 4.040205344307231106e-01 1.958614766029892831e-02
-1.638927461151965248e-01 8.634907298771575812e-01 -2.557929631384450730e-01 1.406889575592217174e-02
4.545157755494969587e-01 1.956569119163802384e+00 -2.122878455391178643e-01 1.916130451114267733e-02
1.196118674710450414e+00 7.940638446436989462e-01 -2.562420510367469095e-01 7.983860076906216380e-03
-6.370674893390575466e-01 2.523570951874860580e-01 8.960105129508835753e-02 1.131425529593902898e-02
4.821684827867719347e-01 1.637304517664562586e-01 -2.115853236416442296e-01 1.488279718179840935e-02
9.647670037502481533e-01 2.178349360016089253e+00 -2.467968266833113489e-01 1.261935724075880470e-02
1.915661619711322428e-01 1.794228345871377250e+00 -2.186346996823603783e-01 4.428373121172437740e-03
-1.010857981408183948e+00 1.143732219346102336e-01 -2.097663634892196205e-01 8.361207625694516005e-03
6.314634494813545773e-01 7.448986089510221120e-01 -2.164870849807179753e-01 4.633685325745018867e-03
-1.729780160528984867e+00 -6.975948221544248096e-01 -1.623631071316739560e-01 8.755516045817320070e-03
1.103878469699482556e+00 2.642727624650945684e-01 -8.925199488844318130e-02 1.986863091125509045e-02
8.118208007549990723e-01 -1.639470670566522958e-02 -2.477602760451807495e-01 1.079678607444977539e-02
3.643048834420333781e-01 6.532226623338297511e-01 -1.921357426986533279e-01 1.195392430881185054e-02
-1.260406587568212222e+00 -1.456905758853175747e+00 3.536981471170851377e-01 9.946170234072158195e-03
-6.933414416475531805e-01 -1.063971862230854271e+00 -1.884095201278009613e-01 8.416995617705950658e-03
-1.660572836306521138e-01 -8.592179565098609917e-01 -2.032354887411386424e-01 1.772178382993267864e-03
4.436615083930047776e-01 -2.704786134238472139e-01 -2.563348840342843937e-01 -1.793472154974566114e-03
1.024667624233634777e+00 5.173499371017106219e-01 5.958551528284112414e-02 1.615193760862713643e-02
1.680514346995060082e+00 1.372495036667502832e+00 -2.372454506764902771e-01 1.166225051601325717e-02
2.178316649544494166e-01 2.593359108265724799e-01 2.521163460935217926e-01 1.128978641186831333e-02
1.013886493652311538e+00 4.641663607937923097e-01 -1.678333109786544486e-01 1.213771387071728609e-02
1.180028348228217450e+00 -5.369124813004483299e-01 -1.822776083308711714e-01 1.325520288786343273e-02
4.495589647473444694e-01 7.110194530606281926e-01 -2.218948537632131623e-01 6.668107606339614309e-03
5.405032091719128573e-01 -5.027272069980800451e-01 -1.697929568072548967e-01 9.630301664637474363e-03
-1.186197058488932754e+00 -1.477521418343077597e+00 1.203067874288138162e-01 4.113238617914760122e-03
5.216000768196854542e-01 7.900543722515196432e-02 -1.731007188854767065e-01 2.678625097836669425e-02
-1.631169254086947351e+00 -1.958223772603052693e+00 -1.889030715437507724e-01 8.556940150248305843e-03
-1.137418388501583721e-01 -8.243354517181497587e-02 1.799849126341266925e-01 1.649985741515484425e-02
1.112319493652547786e+00 6.385975023009288210e-02 -2.229488480244487258e-01 2.940438437527751261e-02
1.400299569364374941e+00 6.202819723558981035e-01 1.479762977988221540e+00 -5.651457232814167606e-03
4.500589804718830855e-01 7.431648732779277955e-01 -2.410091026404588832e-01 2.332415621988944560e-02
-7.497525864883490890e-03 1.231038025085941845e+00 -2.457346289083708335e-01 1.953735411234260467e-03
-7.309909562576312192e-01 -1.485031466786430387e+00 -2.433793651859450513e-01 2.686796942976537803e-02
-3.551729157478893950e-01 -5.499650277284618971e-01 3.006750639926293687e-04 1.584046840576789836e-02
-5.930264721255710247e-01 9.250489360392480376e-03 -1.320040938240357453e-01 -8.998966391215119714e-04
1.551642031990711823e+00 8.871104791510918686e-01 -2.464477447843691493e-01 1.391404271684758449e-02
1.112991090215052159e+00 1.457231811285320200e+00 1.347404360028040850e-02 8.555613296550756280e-03
8.723567634156595973e-01 2.411735290052415825e-01 -1.003391922706168005e-01 1.475726270169272318e-02
2.803681905162185295e-01 2.023261583080746107e+00 -1.298690081467299140e-01 2.246709573400195240e-02
1.133752686405328447e+00 2.188827233415400642e+00 -2.486366284368575208e-01 5.447068406978367028e-03
1.599986660836005825e+00 1.136810995073883612e+00 1.065049401585216457e-03 -7.069854927251266853e-04
-1.567342307919251221e+00 -6.179916514970189567e-01 5.615623966900362002e-02 -5.398074763672282197e-04
3.438094402387906201e-01 3.633459901060934194e-01 6.022643470701419810e-01 -1.414126935065880206e-02
-1.002300103916513307e-01 -1.865877410294909111e-01 3.057677123920941598e-01 8.130774422156561779e-03
-1.234322354687948708e+00 -4.179533705772066621e-01 3.273387355196715198e-01 9.163758325240032102e-03
1.594064766305837377e+00 -7.453005312353514489e-01 -2.468720142825701069e-01 2.824610156193454319e-02
-9.209362754746082125e-01 -3.508200235565832048e-01 -9.282243821887403712e-02 1.303057972919650920e-02
1.274569134720597852e+00 7.486330804126404281e-01 1.140692872802801794e-01 1.525262356458424035e-02
4.414826385490178140e-01 1.327066154391963071e+00 -2.431864776249275106e-01 1.772994324139203631e-02
-1.188871073855567895e+00 2.942396953606148946e-01 -7.550444085424290463e-02 6.478807589003244237e-03
-3.829368956260603141e-01 -1.280239046291447247e+00 1.031620193876651992e-01 1.630506090426387875e-02
2.322027712392338572e-01 1.781668931455737959e-01 2.656887724875183765e-01 2.188375317151804861e-02
5.074683995865107711e-02 -1.770390576046142694e+00 -1.071542495400719776e-03 8.504326378993787294e-03
-5.470439542187472554e-02 2.955207471304548972e-01 -1.378630465202213273e-01 1.219347328429345317e-02
-3.112702506846104500e-01 -2.398409375103422114e+00 2.733750452983871315e-01 1.038544205167593951e-02
3.756798321331982216e-01 1.465378838515645488e-01 5.526847890751763748e-01 1.354700524118594533e-02
1.795168003768740750e+00 2.732461395922892167e-01 -1.382455074419783603e-01 1.333919666712985452e-01
-1.607403725676333217e-01 3.580282020644679486e-01 -5.369087094909569258e-02 5.829299802940914738e-03
1.693614543793627192e+00 -4.591510836407608487e-01 -1.537827581634899909e-01 3.247566222766353622e-02
1.794031287704692890e+00 8.717972561561457834e-01 9.061168782139205291e+00 -5.369570976251459432e-02
-1.497838184312081156e+00 2.733674861192466818e-02 -1.523627992683716792e-01 1.297563752377771731e-02
8.261327472773365432e-01 1.354506635220486643e+00 -2.425151886487937059e-01 7.209045516520432191e-03
1.453932313648639951e+00 -5.662885729456691442e-01 -2.548663744853090218e-01 1.143925487079059354e-02
-1.302323370476734077e+00 -1.714423641694091227e+00 -2.034477884193342922e-03 8.409320271428140023e-03
1.108268641957455697e-01 1.383765674972168069e+00 -2.543493244665527842e-01 8.433312639499273081e-03
-1.031995529922482779e+00 2.691078450670320588e-01 -1.828782592586221944e-01 1.229530567983056974e-02
5.463035721909854647e-01 8.508513463393947429e-01 -2.241596068099094563e-01 1.987691483357993671e-02
1.670362171943875707e+00 6.772475825851641540e-01 -1.235100119272748570e-01 1.829341541843132468e-02
1.260054984786488141e+00 6.783578756628056983e-01 -2.249744535080763774e-01 2.376969008890711735e-02
3.323875428467324422e-01 1.078104592630443559e+00 -2.558330112676225343e-01 -8.537919613250362361e-02
5.543588494301667779e-01 4.689821892446298657e-01 -6.017788269170137178e-02 1.142588466503680240e-02
1.662090353605243098e-01 -1.212105802637136520e+00 2.670965676624280638e-01 1.213442183975649638e-02
1.206449433721620279e+00 -6.497984199929626170e-01 -2.399008690177876768e-01 1.930003834546628605e-02
2.744206925457667173e-02 2.706860450493158710e-01 -8.147946020150419189e-02 3.596414496432405201e-03
-1.726918116825351679e-01 -1.952420883114576400e+00 -1.617032633322668389e-01 6.813081720493193230e-03
1.128509289200843702e+00 1.638304962255833441e+00 -2.447082584574197250e-01 6.851058364863720981e-03
-3.521957312432788534e-02 2.704516706245319591e-01 -1.270148262147169083e-01 6.761293537864860106e-03
1.339296830710846375e+00 -3.339876137960095387e-02 -9.929977735055331434e-02 1.540499309564298813e-01
-9.142654852192826087e-02 9.748424188902415910e-01 -2.360572795280768132e-01 5.200429755866652591e-03
-4.343834717151773273e-01 -9.573647067321366944e-01 4.326503761997456121e-01 5.289662742336171362e-03
1.635614653168228294e+00 1.065055563018816098e+00 -2.122775389943725999e-01 1.140474402471783506e-02
7.735035635611435534e-02 1.079116952144879849e-01 -2.152321853018652476e-01 1.390283733006964645e-02
7.563484571318113137e-01 6.809052789180447540e-01 -2.566190743495173621e-01 -6.268933374324638097e-04
1.369530648265252726e+00 4.702168097317988571e-01 -1.931762491395275227e-01 1.478822521815469082e-02
-1.566178268332410140e+00 -1.192429891763384653e+00 9.688468010077896930e-02 8.329271288188441064e-03
1.117043267036773813e+00 3.227350951194706830e-01 2.502733216093852575e-01 2.071024753938510710e-02
-1.498414438475062331e-02 -8.697925519067660760e-01 -2.186321736105049374e-01 1.284298266862350830e-02
1.031028462974154625e+00 7.365313373136529729e-02 -2.566005534901816265e-01 1.434540258087918865e-02
3.622748421634209293e-01 4.086970668904419957e-01 1.898038852395193543e-01 1.463536211705178912e-02
-1.676780698275584514e-02 6.225830050162127760e-01 -1.027163323507147147e-01 7.128947781417598224e-03
1.448752107318140414e+00 1.470245435763044117e+00 3.879720642009963638e-02 1.104407859429423072e-02
8.465557584692937065e-02 -5.307042184897604598e-01 -2.268934463752158293e-01 8.741447445028799682e-03
-8.695455384884474004e-01 -1.165259278758157047e+00 -1.837335230696616750e-01 4.863994790293826864e-03
-1.230240112664408997e-01 8.118300007668052265e-01 -2.400447378366051820e-01 1.561850707306146162e-02
-1.123244550344781462e-01 6.404121491487250184e-01 -4.990845654223750871e-02 1.838135088696314298e-02
1.605167514768516934e+00 1.484221786947234278e+00 -1.124590926672413838e-01 1.639214522399063192e-02
1.182516168240306031e+00 5.859727591919257073e-01 -2.260604008800057574e-01 2.918352009605676770e-02
-1.510908398765956395e+00 -9.975695977528254987e-01 -1.974945455378075143e-01 3.341813467159007994e-03
-2.655407711537624005e-01 -1.203117274525394853e+00 -1.198458181692098889e-01 1.848844355864341996e-02
-1.475428743096291351e+00 -1.385214749987750515e+00 1.831278476522658905e-01 1.867750094948091716e-02
7.935644559614805083e-01 -3.042859724462917276e-02 -2.497194713966562341e-01 1.074334849350651669e-02
8.332789192032959980e-01 -4.797441645610881489e-01 -2.492116642596413356e-01 1.279499869621592706e-02
4.193641501270001931e-02 1.069179688742753764e-01 -2.207187599546472367e-01 8.282637688430917119e-03
1.205925471480454592e-01 5.417099687033768429e-01 -1.453046988816028007e-01 9.505551991176646939e-03
1.079393839299170654e+00 1.624565105192006698e+00 -2.174779133093796557e-01 2.326795364383415794e-03
1.087562074801681211e+00 2.179537552752504492e+00 -2.564224086929304813e-01 -3.809968222488065853e-02
-5.840301365308750992e-01 -1.835621288785386773e-01 -1.871902937390693689e-01 9.468899397066094653e-03
1.919551386318572583e-01 -2.774505586255018308e-01 -1.984505455328401113e-01 1.437253292061340705e-02
-1.610129097461760583e+00 -1.023124723867337993e+00 -1.586429508016537204e-01 7.641558030337663489e-03
-3.183039721329346539e-01 -1.319997851633265551e+00 -1.285952799658674484e-01 7.556100319784895235e-03
5.776697871886931068e-01 5.326759100411916359e-01 6.689867640339370869e-01 6.820946376339813086e-03
1.994271631862740493e-02 -1.219028251379080663e-01 -2.527256976800401067e-01 -2.798374926304671856e-02
-3.742097318382519577e-01 6.760729580973271480e-01 -1.962897563366091391e-01 1.166087038840019421e-02
-1.809955542955830055e-01 7.845996693262503596e-01 -2.204494619602044847e-01 1.663073490299440613e-02
-4.371538142205741995e-01 -2.838129099367985742e+00 4.829896593172194885e-01 1.198407299862858620e-02
1.536672886520261960e-01 8.591343965999562737e-01 -2.529536553597098170e-01 1.782996584825561476e-02
3.579402022269120159e-02 4.971936084995919880e-01 1.339897416545702269e-01 1.135076175041297049e-02
1.524929475054176864e+00 -2.969767933918325831e-01 -2.393014789134524645e-01 1.444303974124739633e-02
1.744407107543896718e+00 -3.556888883975991011e-01 -2.549848451865199817e-01 8.869147725799034557e-03
1.267163008154003290e+00 1.588383024736156335e-01 1.886243057223284114e-01 5.308143125922172405e-03
-6.274175083378410456e-01 -3.037148527175322910e-01 -5.974517319310485020e-02 8.726049589175520482e-03
-9.014317465689022368e-01 -8.187943888390893932e-01 -5.540384328494775412e-02 5.769471579577075543e-03
1.631182748667874938e+00 9.597166790532930536e-01 -2.369627275973888725e-01 8.934385375968835474e-03
1.214309192486278249e-01 9.255372588357304586e-01 -2.092495627001585701e-01 1.264294019214359278e-02
-1.414513192094786209e+00 1.093296889857622439e-01 -2.255412790176480331e-01 9.090469261801034304e-03
1.600510987636278859e+00 1.507859392623778660e+00 -2.169349060083687886e-01 -4.804454716733196767e-02
-1.119182624460218545e+00 -1.348786178581514950e+00 -1.344679697907258109e-01 9.821605246828046462e-03
1.622613174407280034e+00 -6.093210769603542021e-01 2.539321530552041128e-01 4.895875543494489050e-03
-1.300383861131780616e+00 -1.081574818199715349e+00 -2.196172608441674390e-01 9.205102845172600037e-03
1.111462129780467878e+00 3.575688550814610789e-01 -1.055103179010206949e-01 1.916302118338551741e-02
-5.391130320160566480e-01 -3.677906982897924948e-01 4.708263296627797634e-01 1.020326752007245062e-02
1.808870611239800974e+00 -4.462675893502965341e-01 -1.595513287036003647e-01 8.589426493142215263e-03
2.850149502724702022e-01 -6.229523984092639743e-01 1.973131174501023266e-01 3.478113295449824366e-02
1.241375174696281558e+00 -1.176063759023119742e-01 -2.262933213332246341e-01 1.621449591549889782e-02
-1.237368477833693525e+00 5.429744465777752715e-01 -6.790403176696431509e-02 1.415890156825148384e-02
-1.062020497521452889e+00 -4.878072870245529491e-01 -1.618476173958087738e-01 7.069886577237073297e-03
1.463235965527299065e+00 5.816085754114198592e-01 -2.007313428254876575e-01 1.192896083888705765e-02
-3.353593268028928071e-02 -4.286556841566863674e-01 -2.339253345880346335e-01 1.618395717910968770e-02
4.800694188417231612e-01 -1.755740159646329790e+00 -2.211585353202428772e-01 9.589572061043084850e-03
-6.239218797959369400e-01 6.559810262846369477e-01 -1.972939863860273535e-01 8.577389975151486837e-03
1.475686595274552815e+00 -3.768198308983595757e-01 -2.412002452570048971e-01 3.700111203296413409e-03
-6.139730877415647825e-01 -1.026213680950615048e+00 -1.122120629380685131e-01 8.260737694472119336e-03
1.035403388166451277e+00 -3.214443854799616807e-01 -8.825189501614449927e-02 2.641358198963176737e-02
-1.327349114768608673e-01 -3.743811997448918127e-01 -2.422332563347218692e-01 2.129025056583212436e-02
1.249065341610569452e-01 8.825995365500696188e-01 -1.032527505487432773e-01 2.514941352617141787e-02
1.267438224467624774e+00 8.253924845286546574e-01 -2.412570323402053463e-01 4.447591592406887478e-02
1.042070993653210875e+00 1.865676490589906145e+00 -2.451753585653994039e-01 1.193905665356375170e-02
-1.333271935198816482e+00 2.324934701227069356e-01 -3.454391210269593115e-02 8.295629048792923371e-03
8.649445037638068268e-01 1.501128521039784447e+00 -2.530559474296780742e-01 1.630039199359283736e-02
7.937823701283460709e-01 1.829872860880644936e+00 -5.403157901918625994e-02 1.688284979850896914e-02
1.407617750726589456e+00 3.132552202592815416e-01 -2.378972113634478802e-01 1.541491596203749259e-02
-1.499347294887465543e+00 -5.347779085888451078e-01 2.260723903453118466e-01 9.027711485272127065e-03
-1.482001979634312017e+00 8.184910330943119261e-01 -6.426591700374478799e-02 9.226853486240331123e-03
-2.344066242043754134e-01 -2.676533815913365588e-01 -1.870288787558715624e-02 8.100040206492204603e-03
-2.620902318048613511e-01 -1.354496578937029128e+00 -5.369523923058088649e-02 6.241989595663252101e-03
-1.572393348140645353e+00 -1.163908807038131377e+00 -2.073640646642244678e-01 1.166384143721093704e-02
-1.310009612870269569e-01 -8.329954262859017300e-01 -3.587104657968130661e-02 7.371606561957137239e-03
5.548822081364161996e-01 -4.576926029708508481e-01 -1.989398920955278149e-01 1.914514545631900225e-02
-1.869955687549852696e-01 -4.052981089955725591e-01 -1.256369667276751034e-01 1.087626101042326113e-02
-1.415923337320774023e+00 -1.118656765692838784e+00 7.980656813905895319e-02 8.760275029688919385e-03
1.446737620582438488e+00 1.304653092016478055e+00 3.536213578750628250e-01 9.583213724534510661e-03
7.989594690557424439e-01 1.646288513324712488e+00 -2.020420038493627446e-01 5.702581780776511990e-03
-1.538862814558910497e+00 -8.533291705084455891e-02 -1.247643169218814324e-01 4.660958434830639145e-03
1.562363103038703516e+00 1.038543661600150436e+00 -2.344553675662053027e-01 1.337971435711080015e-02
-9.509963233330768206e-01 -2.264238554719943119e-01 -3.978203576064405847e-03 8.033844769373219702e-03
4.144658331018470643e-02 1.916409529627453590e-01 -4.969324103473495013e-02 9.185388012776577599e-03
1.748529575915727996e+00 -7.229229642240460052e-01 4.027697516496495794e-02 2.219727386866218038e-02
-7.194809098910109890e-01 1.400466558372817083e+00 -1.943928021887259272e-01 7.958175367541512474e-03
-1.738022955511641321e+00 -8.710260994624039466e-01 1.067221946096003210e-01 1.350634860308109683e-02
3.661719155459819408e-01 2.606900131284206057e-01 -1.133887034498330254e-01 1.524730433336462382e-02
-1.457618573866335865e+00 -2.097613361702256318e-01 -1.557477217747218201e-01 1.535308550233634682e-03
7.240480863636967745e-01 4.003348283914824335e-01 -1.903652775969525424e-01 1.554434774574017970e-02
-1.542229887191980953e-01 1.101599994408006156e+00 -9.362351684845696131e-02 1.287584846277470101e-02
-9.650233541665879100e-01 -9.475923507646699662e-01 -2.960839796233695476e-02 1.073523231903308894e-02
2.388479911832921132e-01 3.452617280259961396e-01 6.283752666671057693e-05 1.148950501154516642e-02
9.086155111812287410e-01 1.317632448455790861e+00 -1.570315239446867517e-01 5.275770657565929944e-02
-8.987959512220627945e-01 8.709299873080745824e-01 2.781674033997427187e-01 8.712528856950497308e-03
-7.013237702072772084e-01 -1.103887459877522570e+00 6.347166843591793561e-02 7.461237543175186157e-03
-2.862874110792199001e-01 6.885071683377024243e-01 4.346654639708721207e-02 8.322728750458890934e-03
-1.075825352934313806e+00 5.538739443244771188e-01 -2.205007704215032338e-01 1.002668517612473505e-02
4.267443244192621332e-01 1.782297034174510575e+00 -2.515855177176803958e-01 3.144433478825876815e-02
-2.766939090793870890e-02 -1.403948071363937955e-01 -5.189557344025027413e-02 3.573004990536145509e-01
9.930268958921942835e-01 7.970828717743145830e-01 4.300278850769112537e-02 1.140963985712536467e-02
1.408848165409776421e+00 2.241097112490619270e-01 -1.876155993868584837e-01 1.511901077110437523e-02
-7.647563388039591015e-01 -6.240465307090740099e-01 -1.747954509218754005e-01 7.759852349621830861e-03
-1.617551903950712744e-01 -6.434245838020509201e-01 -1.528184063682277716e-01 5.627394513944582177e-03
1.802964889349986555e+00 1.535825648936567644e-01 -2.361506952558694306e-01 1.268224299881496632e-02
-1.679276051406593639e+00 8.307838230913879018e-02 -1.969949738610081436e-01 9.270496615388834974e-03
-1.876451669045223550e-02 -2.566231550125896099e+00 4.180560104868953630e-02 9.789204582953561426e-03
-3.869791383905604731e-01 1.056307559622072789e+00 -1.332542878257002295e-01 9.727103556022898695e-03
7.041509152685715422e-01 8.721650234388366174e-01 -2.443822378056875466e-01 1.524622442052556669e-02
1.339517936459712288e+00 1.086200905793449856e+00 -1.370285991558537753e-01 1.037981123851459964e-02
1.595318073593901653e+00 -9.425521054636867152e-03 -1.611000464086619344e-01 2.156976885071808236e-02
-2.712624205613249906e-01 -1.144138060874871243e+00 -1.494871322538969260e-01 2.658452849809520013e-02
2.854267569606349642e-01 1.190900240622077833e-01 -2.545707131165358406e-01 1.855968005359775064e-03
-8.177984714127489729e-01 1.215671587241286128e-01 -1.526738204839448720e-01 1.946205321553989495e-02
-5.793293750864094704e-01 9.646345119140272706e-01 -3.032268694924863256e-02 2.631901698170593246e-02
-1.107006144135644243e+00 -1.194384190169916593e+00 -1.891599261943178178e-01 1.008307107793412170e-02
5.839571157008689450e-01 -2.647732024822074814e-01 -2.541721370030880500e-01 6.003711492778182092e-03
1.317711303101907871e+00 -2.696500331248750659e-01 2.435630436006616772e+00 2.019789040712718919e-02
-1.174433463372127895e-01 3.020496245980746064e-01 7.753206317816808690e-01 8.008800329480175728e-03
-8.970372693343728332e-02 -7.744465069279078406e-01 3.350330097138024543e-01 8.499370515823395297e-03
1.762096783592784321e+00 6.861695631997736244e-01 -1.976897389101577307e-01 1.200143884294015660e-02
-1.617663083305322658e-01 -1.219753201434447210e+00 -2.064221262639855115e-01 8.831131175348236675e-03
-3.310455133840363162e-01 -5.436633657555282051e-01 -2.139895256687259772e-01 7.825090616583393541e-03
8.025227684775723680e-02 7.512723599341507574e-01 3.344697333018818997e-01 8.944621584918823268e-03
1.742361643186875753e-01 2.872147080912578754e-01 -1.602326957469858981e-01 8.902843943044760899e-03
-8.639770973466890380e-01 4.500930934532603178e-01 -1.540790822303267360e-01 2.425925030857447023e-03
-1.391595487623669414e-01 -9.101903008381015958e-01 2.624741872381760599e-01 9.934500519929599996e-03
-6.592933404328058522e-01 -8.856389193427067763e-01 -1.797854776740379079e-01 1.075290601727554515e-02
1.358482258278850718e+00 4.937600912275461051e-01 3.896451786120930239e-01 -1.972197351577967966e-02
-5.055439470305420589e-03 -5.594782690162628525e-01 5.460350942316937600e-02 9.046567085018593010e-03
-9.350779484194350344e-01 1.313629015097652619e+00 8.341960420736094228e-02 -3.858224798373431109e-03
-1.446253255767146584e+00 8.102740044539998021e-02 3.480743888353280968e-01 9.431158770840233907e-03
1.650420652244463771e+00 5.007691708300598954e-01 4.581429506965126741e-01 1.543108998156503785e-02
-1.046987955460330522e+00 6.059968169945925132e-01 3.519376105316488618e-02 6.789004011361763485e-03
-1.061160267968443760e+00 -1.486245114846357074e-01 4.786432051317237590e-01 1.195412644104127189e-02
-1.746297676106186358e+00 -4.130123804161593970e-01 -1.788255436442736865e-02 8.888969379837725546e-03
1.158749669414468553e+00 6.991343971506390753e-01 -2.438585131765507730e-01 3.094487681368326623e-02
-1.196307312661965732e-03 -2.718882089600327401e-01 -2.238061072925950634e-01 1.272960955222799360e-02
-7.455183987430089587e-01 -3.140110762961621504e-01 -2.152831199600114820e-01 5.052650923498828300e-03
-5.782373505462807817e-01 -1.212062951073290318e+00 1.092248972080827885e-01 6.311866757637356676e-03
-8.503039281961157977e-03 1.356853620647435310e+00 -2.555315380664942015e-01 8.698114103270628006e-03
-5.440632208687080917e-02 1.067791405088663187e-02 7.009395100899466768e-02 1.242730798424079852e-02
1.746956761311438067e+00 1.378053686182210580e+00 -2.560008761486840534e-01 8.997759595986337677e-03
1.637033619022146835e+00 7.662724559353173426e-02 -2.528762998741149182e-01 5.617211426028360238e-02
-2.102196527012250571e-01 -6.589114765551331576e-01 5.239098407697364568e-01 9.940602386217559441e-03
8.556054084183429831e-01 4.756691850296258517e-01 -1.868691344887198902e-01 1.509426416510099844e-02
-1.686861238895228099e-01 -1.200317467370815905e+00 1.048108778291916066e+00 1.078896168987322247e-02
-8.074724981675966973e-01 -1.027789241020720556e+00 -1.214839563385413952e-03 2.029360183836888547e-05
-1.012145347634896414e-01 1.771072673178975432e+00 1.684642039403705105e-01 2.068516401080116793e-02
-1.290261355450510683e+00 -2.414258289543976810e-01 -1.785317343271760823e-02 7.411232658022363397e-03
-5.251257764998095157e-01 -5.421011358200699126e-01 -1.908296817817181912e-01 1.063864895420423007e-02
9.076155666042420300e-01 6.867249605458937145e-01 -2.371137070620117984e-02 1.588992599256598345e-02
1.632316270189461127e-01 -3.435293608452149039e-01 -1.848447924903366679e-01 5.464625646936152950e-03
1.168986793695649506e+00 3.274821779643937170e-01 -2.555423153557806470e-01 1.764981129748236302e-02
-1.688324180159121335e+00 -1.531430820473442811e+00 -7.682599798776880429e-02 1.036099132900968924e-02
-7.572626308767738124e-01 -4.437116467622217453e-01 -1.621389004636261399e-01 8.297692347630612406e-03
5.212560293612443496e-02 1.316239569850666147e+00 -2.432218233688691056e-01 2.889227756377053813e-02
1.228416341393617328e+00 1.655202735981203377e+00 9.109624916526663785e-02 2.167655470039433693e-02
1.721829430999443300e+00 -5.456500413518104997e-01 -1.383448088265239184e-01 1.490984821251839598e+01
-5.543287761014005499e-02 8.968865521648026196e-01 -2.283696074095680484e-01 1.668196434290109692e-02
-7.537696495078440861e-01 -7.853415914822866606e-01 -1.986317720477486226e-01 7.866334936708529318e-03
